name,url
BNRA-BMFZ-MULT-Black_Mountain_fault-CFM3_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/BNRA-BMFZ-MULT-Black_Mountain_fault-CFM3_2000m.ts
BNRA-NDVZ-MULT-Northern_Death_Valley_fault-CFM2_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/BNRA-NDVZ-MULT-Northern_Death_Valley_fault-CFM2_2000m.ts
BNRA-SDVZ-MULT-Southern_Death_Valley_fault_vertical-CFM3_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/BNRA-SDVZ-MULT-Southern_Death_Valley_fault_vertical-CFM3_2000m.ts
CRFA-BPPM-EAST-Big_Pine_fault-CFM4_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-BPPM-EAST-Big_Pine_fault-CFM4_2000m.ts
CRFA-BPPM-LKWV-Lockwood_Valley_fault-CFM2_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-BPPM-LKWV-Lockwood_Valley_fault-CFM2_2000m.ts
CRFA-BPPM-PMTS-Pine_Mountain_fault-CFM2_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-BPPM-PMTS-Pine_Mountain_fault-CFM2_2000m.ts
CRFA-BPPM-WEST-Big_Pine_fault-CFM2_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-BPPM-WEST-Big_Pine_fault-CFM2_2000m.ts
CRFA-CSBL-CSML-Casmalia_fault-CFM4_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-CSBL-CSML-Casmalia_fault-CFM4_2000m.ts
CRFA-CSBL-LALM-Los_Alamos_fault_steep-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-CSBL-LALM-Los_Alamos_fault_steep-CFM5_2000m.ts
CRFA-CSBL-ORCT-Orcutt_blind_fault-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-CSBL-ORCT-Orcutt_blind_fault-CFM5_2000m.ts
CRFA-CSBL-PEZN-Pezzoni_Casmalia_fault_truncated-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-CSBL-PEZN-Pezzoni_Casmalia_fault_truncated-CFM5_2000m.ts
CRFA-CSBL-ZACA-Zaca_blind_fault-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-CSBL-ZACA-Zaca_blind_fault-CFM5_2000m.ts
CRFA-LMPZ-EAST-Lompoc_blind_ramp-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-LMPZ-EAST-Lompoc_blind_ramp-CFM5_2000m.ts
CRFA-LMPZ-WEST-Lompoc_blind_ramp-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-LMPZ-WEST-Lompoc_blind_ramp-CFM5_2000m.ts
CRFA-LNHZ-MULT-Lions_Head_fault-CFM4_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-LNHZ-MULT-Lions_Head_fault-CFM4_2000m.ts
CRFA-LOSO-LSOS-Los_Osos_fault-CFM4_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-LOSO-LSOS-Los_Osos_fault-CFM4_2000m.ts
CRFA-LPNZ-MULT-La_Panza_fault-CFM4_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-LPNZ-MULT-La_Panza_fault-CFM4_2000m.ts
CRFA-NAFZ-MULT-Nacimiento_fault_south-CFM2_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-NAFZ-MULT-Nacimiento_fault_south-CFM2_2000m.ts
CRFA-OCNZ-HSNV-West_Huasna_fault-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-OCNZ-HSNV-West_Huasna_fault-CFM5_2000m.ts
CRFA-OCNZ-MULT-Oceanic_fault-CFM5_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-OCNZ-MULT-Oceanic_fault-CFM5_2000m.ts
CRFA-OCNZ-SLRN-Oceanic_backthrust-CFM4_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-OCNZ-SLRN-Oceanic_backthrust-CFM4_2000m.ts
CRFA-REHZ-EHSN-East_Huasna_fault-CFM4_2000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM5/CFM53_preferred/2000m/CRFA-REHZ-EHSN-East_Huasna_fault-CFM4_2000m.ts
