name,url
BNRA-SDVZ-MULT-Southern_Death_Valley_fault_vertical-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/BNRA-SDVZ-MULT-Southern_Death_Valley_fault_vertical-ALT6_1000m.ts
ETRA-NFTS-EAST-North_Frontal_fault_steep-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/ETRA-NFTS-EAST-North_Frontal_fault_steep-ALT6_1000m.ts
ETRA-NFTS-WEST-North_Frontal_Thrust_fault_steep-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/ETRA-NFTS-WEST-North_Frontal_Thrust_fault_steep-ALT6_1000m.ts
OCBA-CBKD-MULT-Coronado_Bank_detachment_upper-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-CBKD-MULT-Coronado_Bank_detachment_upper-ALT6_1000m.ts
OCBA-CRSF-RDNC-Redondo_Canyon_fault-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-CRSF-RDNC-Redondo_Canyon_fault-ALT6_1000m.ts
OCBA-OCSD-OCNS-Oceanside_detachment_alt1-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-OCSD-OCNS-Oceanside_detachment_alt1-ALT6_1000m.ts
OCBA-OCSD-OCNS-Oceanside_fault_south_west-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-OCSD-OCNS-Oceanside_fault_south_west-ALT6_1000m.ts
OCBA-PVFZ-MULT-Palos_Verdes_fault-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-PVFZ-MULT-Palos_Verdes_fault-ALT6_1000m.ts
OCBA-SMBS-MULT-Santa_Monica_Bay_fault-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-SMBS-MULT-Santa_Monica_Bay_fault-ALT6_1000m.ts
OCBA-SMCS-MULT-San_Mateo_Carlsbad_fault-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-SMCS-MULT-San_Mateo_Carlsbad_fault-ALT6_1000m.ts
OCBA-SMCS-SMTO-San_Onofre_fault_upper-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-SMCS-SMTO-San_Onofre_fault_upper-ALT6_1000m.ts
OCBA-SPES-MULT-San_Pedro_Escarpment_Compton_connector-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/OCBA-SPES-MULT-San_Pedro_Escarpment_Compton_connector-ALT6_1000m.ts
PNRA-ELSZ-WHIT-Whittier_fault-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/PNRA-ELSZ-WHIT-Whittier_fault-ALT6_1000m.ts
SAFS-SAFZ-CHLM-San_Andreas_fault-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/SAFS-SAFZ-CHLM-San_Andreas_fault-ALT6_1000m.ts
SAFS-SAFZ-COAV-East_Shoreline_fault-ALT6_1000m,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM7/7.0/alternatives/1000m/SAFS-SAFZ-COAV-East_Shoreline_fault-ALT6_1000m.ts
