name,url
BNRA-BMFZ-MULT-Black_Mountain_fault-CFM3,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/BNRA-BMFZ-MULT-Black_Mountain_fault-CFM3.ts
BNRA-NDVZ-MULT-Northern_Death_Valley_fault-CFM2,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/BNRA-NDVZ-MULT-Northern_Death_Valley_fault-CFM2.ts
BNRA-SDVZ-MULT-Southern_Death_Valley_fault-CFM6,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/BNRA-SDVZ-MULT-Southern_Death_Valley_fault-CFM6.ts
CRFA-BPPM-EAST-Big_Pine_fault-CFM4,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-BPPM-EAST-Big_Pine_fault-CFM4.ts
CRFA-BPPM-LKWV-Lockwood_Valley_fault-CFM2,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-BPPM-LKWV-Lockwood_Valley_fault-CFM2.ts
CRFA-BPPM-PMTS-Pine_Mountain_fault-CFM2,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-BPPM-PMTS-Pine_Mountain_fault-CFM2.ts
CRFA-BPPM-WEST-Big_Pine_fault-CFM2,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-BPPM-WEST-Big_Pine_fault-CFM2.ts
CRFA-CSBL-CSML-Casmalia_fault-CFM4,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-CSBL-CSML-Casmalia_fault-CFM4.ts
CRFA-CSBL-LALM-Los_Alamos_fault-CFM5,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-CSBL-LALM-Los_Alamos_fault-CFM5.ts
CRFA-CSBL-ORCT-Orcutt_blind_fault-CFM5,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-CSBL-ORCT-Orcutt_blind_fault-CFM5.ts
CRFA-CSBL-PEZN-Pezzoni_Casmalia_fault-CFM5,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-CSBL-PEZN-Pezzoni_Casmalia_fault-CFM5.ts
CRFA-CSBL-ZACA-Zaca_blind_fault-CFM5,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-CSBL-ZACA-Zaca_blind_fault-CFM5.ts
CRFA-LMPZ-EAST-Lompoc_blind_ramp-CFM5,https://s3-us-west-2.amazonaws.com/files.scec.org/s3fs-public/projects/cfm/CFM6/CFM6_Preferred/native/CRFA-LMPZ-EAST-Lompoc_blind_ramp-CFM5.ts
