CFM5.3 Fault Object Name,Num,Fault Area/Major Fault System,Code,Num_2,Fault Zone/Region,Code_2,Num_3,Fault Section,Code_3,Num_4,Fault Name,Code_4,Alternative,Source/Author,Last Update,Descriptor,Avg Strike,Avg Dip,Area [km^2],Exposure,Slip Sense,ID Comments,USGS ID,Fault Strand/Model Description,References
PNRA-CRSF-EMCP-El_Mayor_Cucapah_west_fault-CFM4,3,Peninsular Ranges Area,PNRA,7,Cross Faults,CRSF,8,El Mayor-Cucapah,EMCP,2,El Mayor-Cucapah west fault,EMWF,1,UCSB,CFM4,,181,90,432.86,blind,n,,missing,CFM4 model; relocated seismicity,"Hauksson et al., 2011; Nicholson et al., 2011"
PNRA-CSTF-SJQH-San_Joaquin_Hills_fault_truncated-CFM3,3,Peninsular Ranges Area,PNRA,8,Coastal Faults,CSTF,1,San Joaquin Hills,SJQH,1,San Joaquin Hills fault,SJHF,1,HRVD,CFM3,,131,24,389.81,blind,r,,186,Grant - CFM3 model,"Grant et al., 1999 (Geology)"
PNRA-DVVZ-DVSV-Davies_Valley_fault-CFM5,3,Peninsular Ranges Area,PNRA,9,Davies Valley fault zone,DVVZ,1,Davies Valley,DVSV,1,Davies Valley fault,DVVF,1,UCSB,CFM5,,339,87,58.16,surface,rlss,,310,CGS map - CFM5 model; relocated seismicity,"Treiman et al., 2012; Hauksson et al., 2012; Nicholson et al., 2012"
PNRA-DVVZ-NDVS-Northern_Davies_Valley_set1-CFM4,3,Peninsular Ranges Area,PNRA,9,Davies Valley fault zone,DVVZ,3,Northern Davies Valley,NDVS,3,Northern Davies Valley fault,NDVV,1,CMDT,CFM4,,144,77,8.84,blind,rlss,,310,set1 - CFM4 model,"Hauksson et al., 2011; Nicholson et al., 2011"
PNRA-NBJD-SRCP-Cerro_Centinela_fault-CFM2,3,Peninsular Ranges Area,PNRA,10,Northern Baja detachments,NBJD,1,Sierra Cucapah,SRCP,,Cerro-Centinela fault,CRCF,,HRVD,CFM2,,220,24,113.99,surface,n,but mapped,missing,,"Axen & Fletcher, 2001"
PNRA-NBJD-CDVD-Canada_David_detachment-CFM3,3,Peninsular Ranges Area,PNRA,10,Northern Baja detachments,NBJD,2,Canada David,CDVD,,Canada David detachment,CNDD,,HRVD,CFM3,,175,25,1433.73,surface,n,,missing,,"Axen & Fletcher, 2001"
OCBA-PVFZ-MULT-Palos_Verdes_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,1,Palos Verdes fault zone,PVFZ,0,Multiple sections,MULT,0,Palos Verdes fault,PLVF,1,UCSB,CFM5,,145,78,1671.75,surface,orlr,,128a-e,Sorlien model + relocated seismicity,"Sorlien et al., 2013; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SMCS-MULT-San_Mateo_Carlsbad_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,2,San Mateo-San Onofre-Carlsbad fault system,SMCS,0,Multiple sections,MULT,1,San Mateo-Carlsbad fault,SMCF,2,UCSB,CFM5,SRLN,336,35,510.41,blind,orlr,,294a-c,Sorlien model from MCS; trimmed to seafloor,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Nicholson et al., 2013, 2020; Plesch et al., 2015"
OCBA-SMCS-SMTO-San_Mateo_splay-CFM5,4,Offshore Continental Borderland Area,OCBA,2,San Mateo-San Onofre-Carlsbad fault system,SMCS,1,San Mateo,SMTO,2,San Mateo splay,SMTF,1,UCSB,CFM5,SRLN,320,44,17.54,surface,orlr,,294a,Sorlien model from MCS,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-SMCS-SMTO-San_Onofre_fault_upper-CFM5,4,Offshore Continental Borderland Area,OCBA,2,San Mateo-San Onofre-Carlsbad fault system,SMCS,1,San Mateo,SMTO,3,San Onofre fault,SONF,1,UCSB,CFM5,SRLN,329,36,66.87,blind,orlr,,294b,Sorlien model from MCS,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-DSCS-MAIN-Descanso_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,3,Descanso fault system,DSCS,1,Main-central strand,MAIN,1,Descanso fault,DSCF,1,UCSB,CFM5,SRLN,153,42,266.09,blind,orlr,,missing,main - Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-DSCS-WEST-Descanso_fault_west_splay-CFM5,4,Offshore Continental Borderland Area,OCBA,3,Descanso fault system,DSCS,2,Western splay - north,WEST,1,Descanso fault-west splay,DSWS,1,UCSB,CFM5,SRLN,156,34,65.05,surface,orlr,,missing,west splay - Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-DSCS-EAST-Descanso_fault_east_splay-CFM5,4,Offshore Continental Borderland Area,OCBA,3,Descanso fault system,DSCS,3,Eastern splay - south,EAST,1,Descanso fault-east splay,DSES,1,UCSB,CFM5,SRLN,153,57,27.32,surface,orlr,,missing,east splay - Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-DSCS-NRTH-Descanso_fault_A-CFM5,4,Offshore Continental Borderland Area,OCBA,3,Descanso fault system,DSCS,4,Northern section,NRTH,1,Descanso fault-A,DSCA,1,UCSB,CFM5,SRLN,179,40,27.47,blind,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-DSCS-NRTH-Descanso_fault_B-CFM5,4,Offshore Continental Borderland Area,OCBA,3,Descanso fault system,DSCS,4,Northern section,NRTH,2,Descanso fault-B,DSCB,1,UCSB,CFM5,SRLN,182,38,55.27,blind,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-DSCS-NRTH-Descanso_fault_C-CFM5,4,Offshore Continental Borderland Area,OCBA,3,Descanso fault system,DSCS,4,Northern section,NRTH,3,Descanso fault-C,DSCC,1,UCSB,CFM5,SRLN,163,55,12.5,blind,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-DSCS-RCNT-Descanso_RC_transfer_fault_alt1-CFM5,4,Offshore Continental Borderland Area,OCBA,3,Descanso fault system,DSCS,5,Rose Canyon transfer,RCNT,1,Descanso-RC transfer fault,DRCT,2,UCSB,CFM5,SRLN,182,46,74.84,surface,orlr,,missing,Sorlien model from MCS; CVMH,"Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-OCSD-OCNS-Oceanside_detachment_alt1-CFM5,4,Offshore Continental Borderland Area,OCBA,4,Oceanside Detachment,OCSD,1,Oceanside,OCNS,1,Oceanside detachment,OCSD,1,UCSB,CFM5,SRLN,350,13,686.91,blind,orlr,,missing,Sorlien model from MCS; CVMH,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-OCSD-OCNS-Oceanside_fault_north-CFM5,4,Offshore Continental Borderland Area,OCBA,4,Oceanside Detachment,OCSD,1,Oceanside,OCNS,2,Oceanside fault-north,OCSN,1,UCSB,CFM5,SRLN,356,34,69.58,blind,orlr,,293,Sorlien model from MCS,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-OCSD-OCNS-Oceanside_fault_south_west-CFM5,4,Offshore Continental Borderland Area,OCBA,4,Oceanside Detachment,OCSD,1,Oceanside,OCNS,3,Oceanside fault-south-west,OSSW,1,UCSB,CFM5,SRLN,335,37,76.69,blind,orlr,,293,Sorlien model from MCS,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-OCSD-OCNS-Oceanside_fault_south_east_A-CFM5,4,Offshore Continental Borderland Area,OCBA,4,Oceanside Detachment,OCSD,1,Oceanside,OCNS,4,Oceanside fault-south-east-A,OSEA,1,UCSB,CFM5,SRLN,342,46,33.24,blind,orlr,,293,Sorlien model from MCS,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-OCSD-OCNS-Oceanside_fault_south_east_B-CFM5,4,Offshore Continental Borderland Area,OCBA,4,Oceanside Detachment,OCSD,1,Oceanside,OCNS,5,Oceanside fault-south-east-B,OSEB,1,UCSB,CFM5,SRLN,0,47,13.3,blind,orlr,,293,Sorlien model from MCS,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-OCSD-OCNS-Oceanside_fault_south_east_C-CFM5,4,Offshore Continental Borderland Area,OCBA,4,Oceanside Detachment,OCSD,1,Oceanside,OCNS,6,Oceanside fault-south-east-C,OSEC,1,UCSB,CFM5,SRLN,358,52,29.38,blind,orlr,,293,Sorlien model from MCS,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG); Sorlien et al., 2015; Plesch et al., 2015; Nicholson, 2016"
OCBA-CBKD-CRBS-Coronado_Bank_detachment_trim-CFM5,4,Offshore Continental Borderland Area,OCBA,5,Coronado Bank Detachment,CBKD,1,Coronado Bank,CRBS,1,Coronado Bank detachment trim,OCBD,4,UCSB,CFM5,CFM5,338,23,1414.34,surface,orlr,,missing,Rivero + lower extension from seismicity; trimmed to seafloor,"Hauksson et al., 2012+updates; Nicholson et al., 2018, 2020; Legg et al., 2018"
OCBA-CBKD-MULT-Coronado_Bank_detachment_upper-CFM5,4,Offshore Continental Borderland Area,OCBA,5,Coronado Bank Detachment,CBKD,0,Multiple sections,MULT,1,Coronado Bank detachment upper,CRBD,1,UCSB,CFM5,SRLN,327,24,509.27,surface,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-CBFZ-NCBF-Coronado_Bank_fault_north-CFM5,4,Offshore Continental Borderland Area,OCBA,6,Coronado Bank fault zone,CBFZ,1,Northern Coronado Bank,NCBF,1,Coronado Bank fault,CRBF,1,UCSB,CFM5,SRLN,334,66,26.47,surface,rlss,,131a,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-CBFZ-SCBF-Coronado_Bank_fault_south-CFM5,4,Offshore Continental Borderland Area,OCBA,6,Coronado Bank fault zone,CBFZ,2,Southern Coronado Bank,SCBF,1,Coronado Bank fault,CRBF,1,UCSB,CFM5,SRLN,344,23,160.28,surface,rlss,,131b,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-CBFZ-WEST-Coronado_Bank_west_splay-CFM5,4,Offshore Continental Borderland Area,OCBA,6,Coronado Bank fault zone,CBFZ,3,Western splay,WEST,1,Coronado Bank west splay,CRBW,1,UCSB,CFM5,SRLN,339,29,35.69,surface,rlss,,131b,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-CBFZ-EAST-Coronado_Bank_east_splay-CFM5,4,Offshore Continental Borderland Area,OCBA,6,Coronado Bank fault zone,CBFZ,4,Eastern splay,EAST,2,Coronado Bank east splay,CRBE,1,UCSB,CFM5,SRLN,336,40,105.7,surface,rlss,,131b,Sorlien model from MCS,"Sorlien et al., 2015; Nicholson et al., 2013; Plesch et al., 2015"
OCBA-SPBZ-NTHS-San_Pedro_Basin_fault_north-CFM5,4,Offshore Continental Borderland Area,OCBA,7,San Pedro Basin fault zone,SPBZ,0,Santa Monica Bay-San Pedro Basin,NTHS,1,San Pedro Basin fault-north,SPBN,1,UCSB,CFM5,,141,90,793.89,surface,rlss,,282,northern sections; Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SPBZ-STHS-San_Pedro_Basin_fault_south-CFM5,4,Offshore Continental Borderland Area,OCBA,7,San Pedro Basin fault zone,SPBZ,0,San Pedro Basin-San Diego Trough,STHS,2,San Pedro Basin fault-south,SPBS,1,UCSB,CFM5,LEGG,139,90,531.79,surface,rlss,,282,south section-Legg seafloor trace + seismicity,"Legg, et al., 2004; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SDTZ-CTLB-San_Diego_Trough_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,8,San Diego Trough fault zone,SDTZ,1,Catalina Basin,CTLB,1,San Diego Trough fault,SDTF,1,UCSB,CFM5,LEGG,298,89,838.48,surface,rlss,Proposed 292,284,Legg seafloor trace + relocated seismicity,"Legg, et al., 2004; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SDTZ-30MB-San_Diego_Trough_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,8,San Diego Trough fault zone,SDTZ,2,Thirtymile Bank,30MB,1,San Diego Trough fault,SDTF,1,UCSB,CFM5,LEGG,326,84,1317.83,surface,rlss,,292,Legg seafloor trace + relocated seismicity,"Legg, et al., 2004; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-TMBS-MULT-Thirtymile_Bank_detachment-CFM5,4,Offshore Continental Borderland Area,OCBA,9,Thirtymile Bank fault system,TMBS,3,Multiple Sections,MULT,1,Thirtymile Bank detachment,TMBD,2,UCSB,CFM5,,326,21,2520.83,blind,orlr,,,upper: mapping from Rivero; lower extension: from aligned seismicity,"Rivero et al., 2000 (Geology); Rivero et al., 2005 (AAPG)"
OCBA-IBFS-SMBY-Santa_Monica_Bay_fault_east-CFM5,4,Offshore Continental Borderland Area,OCBA,9,Inner Borderland fault system,IBFS,1,Santa Monica Bay,SMBY,2,Santa Monica Bay fault-east,SMBE,1,UCSB,CFM5,SRLN,299,19,168.66,blind,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2003, 2006; Nicholson et al., 2013"
OCBA-IBFS-SMBY-Santa_Monica_Bay_detachment_east-CFM5,4,Offshore Continental Borderland Area,OCBA,9,Inner Borderland fault system,IBFS,1,Santa Monica Bay,SMBY,4,Santa Monica Bay detachment-east,SMDE,1,UCSB,CFM5,SRLN,310,15,95.68,blind,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2006, 2013; Nicholson et al., 2013"
OCBA-IBFS-SMBY-Santa_Monica_Bay_detachment_mid-CFM5,4,Offshore Continental Borderland Area,OCBA,9,Inner Borderland fault system,IBFS,1,Santa Monica Bay,SMBY,5,Santa Monica Bay detachment-mid,SMDM,1,UCSB,CFM5,SRLN,299,12,65.33,blind,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2006, 2013; Nicholson et al., 2013"
OCBA-IBFS-SMBY-Santa_Monica_Bay_detachment_west-CFM5,4,Offshore Continental Borderland Area,OCBA,9,Inner Borderland fault system,IBFS,1,Santa Monica Bay,SMBY,6,Santa Monica Bay detachment-west,SMDW,1,UCSB,CFM5,SRLN,268,16,110.94,blind,orlr,,missing,Sorlien model from MCS,"Sorlien et al., 2006, 2013; Nicholson et al., 2013"
OCBA-IBFS-SCTI-Catalina_Island_detachment_upper_alt1-CFM5,4,Offshore Continental Borderland Area,OCBA,9,Inner Borderland fault system,IBFS,2,Santa Catalina Island,SCTI,1,Catalina Island detachment,CTID,2,UCSB,CFM5,SRLN,304,34,353.18,blind,orlr,,missing,upper from MCS; Sorlien;CVMH,"Sorlien et al., 2013, 2015; Nicholson et al., 2013"
OCBA-SCCR-MULT-Santa_Cruz_Catalina_Ridge_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,10,Santa Cruz-Catalina Ridge fault system,SCCR,0,Multiple Sections,MULT,1,Santa Cruz-Catalina Ridge fault,SCRF,1,UCSB,CFM5,,126,80,1535.65,surface,rlss,,284,Legg seafloor trace + relocated seismicity,"Legg, et al., 2004, 2015; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SCFZ-SCLI-San_Clemente_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,11,San Clemente fault zone,SCFZ,1,San Clemente Island,SCLI,1,San Clemente fault,SCLF,1,UCSB,CFM5,LEGG,139,90,1602.5,surface,rlss,,283,Legg seafloor trace + relocated seismicity; trimmed to seafloor,"Legg, et al., 2004, 2015; Hauksson et al., 2012+updates; Nicholson et al., 2014, 2020"
OCBA-SCFZ-SCBR-San_Clemente_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,11,San Clemente fault zone,SCFZ,2,San Clemente Basin region,SCBR,1,San Clemente fault,SCLF,1,UCSB,CFM5,LEGG,314,90,1194.78,surface,rlss,,283,Legg seafloor trace + relocated seismicity,"Legg, et al., 2004, 2015; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SCFZ-CTLB-San_Clemente_fault_splay-CFM5,4,Offshore Continental Borderland Area,OCBA,11,San Clemente fault zone,SCFZ,3,Catalina Basin,CTLB,2,San Clemente fault splay,SCLS,1,UCSB,CFM5,,145,81,723.32,surface,rlss,,283,Legg seafloor trace + relocated seismicity,"Legg, et al., 2004, 2015; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SCFZ-SBRI-San_Clemente_fault_nw_strand-CFM5,4,Offshore Continental Borderland Area,OCBA,11,San Clemente fault zone,SCFZ,4,Santa Barbara Island area,SBRI,3,San Clemente fault nw-strand,SCNW,1,UCSB,CFM5,,141,85,393.58,surface,rlss,,283,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014"
OCBA-SMBS-MULT-Santa_Monica_Bay_fault-CFM3,4,Offshore Continental Borderland Area,OCBA,9,Santa Monica Bay fault system,SMBS,0,Multiple sections,MULT,1,Santa Monica Bay fault,SMBF,1,CMDT,CFM3,,282,28,1523.3,blind,r,,missing,Sorlien model from MCS; extrapolated to depth,"Sorlien et al., 2003, 2006"
OCBA-SPES-SMBS-San_Pedro_Escarpment_fault_A-CFM5,4,Offshore Continental Borderland Area,OCBA,20,San Pedro Escarpment fault system,SPES,1,Santa Monica Bay,SMBS,1,San Pedro Escarpment fault-A,SPEA,1,UCSB,CFM5,SRLN,299,60,37.5,blind,orlr,,,Sorlien model from MCS; CVMH,"Sorlien et al., 2013; Nicholson et al., 2020"
OCBA-SPES-PVDS-San_Pedro_Escarpment_fault_B-CFM5,4,Offshore Continental Borderland Area,OCBA,20,San Pedro Escarpment fault system,SPES,2,Palos Verdes,PVDS,1,San Pedro Escarpment fault-B,SPEB,1,UCSB,CFM5,SRLN,304,49,45.05,blind,orlr,,,Sorlien model from MCS; CVMH,"Sorlien et al., 2013; Nicholson et al., 2020"
OCBA-SPES-SPBS-San_Pedro_Escarpment_fault_C-CFM5,4,Offshore Continental Borderland Area,OCBA,20,San Pedro Escarpment fault system,SPES,3,San Pedro Basin,SPBS,1,San Pedro Escarpment fault-C,SPEC,1,UCSB,CFM5,SRLN,309,43,73.86,blind,orlr,,,Sorlien model from MCS; CVMH,"Sorlien et al., 2013; Nicholson et al., 2020"
OCBA-SPES-SPBS-San_Pedro_Escarpment_fault_D-CFM5,4,Offshore Continental Borderland Area,OCBA,20,San Pedro Escarpment fault system,SPES,3,San Pedro Basin,SPBS,2,San Pedro Escarpment fault-D,SPED,1,UCSB,CFM5,SRLN,320,47,80.11,blind,orlr,,,Sorlien model from MCS; CVMH,"Sorlien et al., 2013; Nicholson et al., 2020"
OCBA-SPES-SPBS-San_Pedro_Escarpment_fault_E-CFM5,4,Offshore Continental Borderland Area,OCBA,20,San Pedro Escarpment fault system,SPES,3,San Pedro Basin,SPBS,3,San Pedro Escarpment fault-E,SPEE,1,UCSB,CFM5,SRLN,299,24,24.59,blind,orlr,,,Sorlien model from MCS; CVMH,"Sorlien et al., 2013; Nicholson et al., 2020"
OCBA-SPES-SPBS-San_Pedro_Escarpment_fault_F-CFM5,4,Offshore Continental Borderland Area,OCBA,20,San Pedro Escarpment fault system,SPES,3,San Pedro Basin,SPBS,4,San Pedro Escarpment fault-F,SPEF,1,UCSB,CFM5,SRLN,320,49,50.08,blind,orlr,,,Sorlien model from MCS; CVMH,"Sorlien et al., 2013; Nicholson et al., 2020"
OCBA-SPES-SPBS-San_Pedro_Escarpment_fault_YngB-CFM5,4,Offshore Continental Borderland Area,OCBA,20,San Pedro Escarpment fault system,SPES,3,San Pedro Basin,SPBS,5,San Pedro Escarpment fault-YngB,SPEY,1,UCSB,CFM5,SRLN,318,30,32.89,blind,orlr,,,Sorlien model from MCS; CVMH,"Sorlien et al., 2013; Nicholson et al., 2020"
OCBA-ESCS-ESCB-East_Santa_Cruz_Basin_fault_main-CFM5,4,Offshore Continental Borderland Area,OCBA,12,East Santa Cruz Basin fault system,ESCS,2,East Santa Cruz Basin,ESCB,1,East Santa Cruz Basin fault-main,ESCB,1,UCSB,CFM5,SRLN,317,60,332.9,blind,orlr,,missing,Sorlien model from MCS,"Schindler et al., 2007; Nicholson et al., 2014; De Hoogh et al., 2017"
OCBA-ESCS-ESCB-East_Santa_Cruz_Basin_fault_A-CFM5,4,Offshore Continental Borderland Area,OCBA,12,East Santa Cruz Basin fault system,ESCS,2,East Santa Cruz Basin,ESCB,2,East Santa Cruz Basin fault-A,ESCB,1,UCSB,CFM5,SRLN,314,43,235.45,blind,orlr,,missing,Sorlien model from MCS,"Schindler et al., 2007; Nicholson et al., 2014; De Hoogh et al., 2017"
OCBA-ESCS-ESCB-East_Santa_Cruz_Basin_fault_B-CFM5,4,Offshore Continental Borderland Area,OCBA,12,East Santa Cruz Basin fault system,ESCS,2,East Santa Cruz Basin,ESCB,3,East Santa Cruz Basin fault-B,ESCB,1,UCSB,CFM5,SRLN,298,48,202.83,blind,orlr,,missing,Sorlien model from MCS,"Schindler et al., 2007; Nicholson et al., 2014; De Hoogh et al., 2017"
OCBA-ESCS-ESCB-East_Santa_Cruz_Basin_fault_D-CFM5,4,Offshore Continental Borderland Area,OCBA,12,East Santa Cruz Basin fault system,ESCS,2,East Santa Cruz Basin,ESCB,4,East Santa Cruz Basin fault-D,ESCB,1,UCSB,CFM5,SRLN,320,50,82.03,blind,orlr,,missing,Sorlien model from MCS,"Schindler et al., 2007; Nicholson et al., 2014; De Hoogh et al., 2017"
OCBA-ESCS-ESCB-East_Santa_Cruz_Basin_fault_E-CFM5,4,Offshore Continental Borderland Area,OCBA,12,East Santa Cruz Basin fault system,ESCS,2,East Santa Cruz Basin,ESCB,5,East Santa Cruz Basin fault-E,ESCB,1,UCSB,CFM5,SRLN,331,46,65.43,blind,orlr,,missing,Sorlien model from MCS,"Schindler et al., 2007; Nicholson et al., 2014; De Hoogh et al., 2017"
OCBA-FRFZ-SRRS-Ferrelo_fault_upper-CFM5,4,Offshore Continental Borderland Area,OCBA,13,Ferrelo fault zone,FRFZ,1,Santa Rosa Ridge,SRRS,1,Ferrelo fault,FRLF,1,UCSB,CFM5,SRLN,333,38,400.5,surface,orlr,,missing,Sorlien model from MCS,"Schindler et al., 2007; Nicholson et al., 2014; De Hoogh et al., 2017"
OCBA-CRSF-RDNC-Redondo_Canyon_fault-CFM2,4,Offshore Continental Borderland Area,OCBA,14,Cross faults,CRSF,1,Redondo Canyon,RDNC,1,Redondo Canyon fault,RDCF,2,HRVD,CFM2,ZION,262,90,169.32,surface,orlr,,130,Ziony model,"Ziony, J.I., and Yerkes, R.F., 1985; (USGS Prof Paper 1360)"
OCBA-NIRC-DANA-Newport_Inglewood_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,17,Newport-Inglewood-Rose Canyon fault zone,NIRC,1,Dana Point section,DANA,1,Newport-Inglewood fault,NIWF,1,UCSB,CFM5,,319,77,550.42,surface,orlr,,127c,Sorlien model from MCS; CVMH,"Sorlien et al., 2015; Plesch et al., 2016; Nicholson, 2017"
OCBA-NIRC-OCNS-Newport_Inglewood_Rose_Canyon_link-CFM5,4,Offshore Continental Borderland Area,OCBA,17,Newport-Inglewood-Rose Canyon fault zone,NIRC,2,Oceanside section,OCNS,1,Newport-Inglewood-Rose Canyon link,NRCL,1,UCSB,CFM5,,135,85,101.13,surface,rlss,,127d,extended + relocated seismicity,"Hauksson et al., 2012+updates; Plesch et al., 2016; Nicholson, 2017"
OCBA-NIRC-RSCN-Rose_Canyon_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,17,Newport-Inglewood-Rose Canyon fault zone,NIRC,3,Multiple sections-offshore,RSCN,1,Rose Canyon fault,RSCF,1,UCSB,CFM5,,115,61,1836.48,surface,orlr,,127f,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2016; Nicholson, 2017"
OCBA-WBFS-TRNC-Torrance_blind_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,21,Wilmington Blind Fault System,WBFS,4,Torrance,TRNC,1,Torrance blind fault,TRNF,1,HRVD,CFM5,WOLF,302,37,262.11,blind,orlr,,,Wolfe model from MCS,"Wolfe et al., 2019"
OCBA-WBFS-WLMT-Wilmington_blind_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,21,Wilmington Blind Fault System,WBFS,5,Wilmington,WLMT,1,Wilmington blind fault,WLMF,1,HRVD,CFM5,WOLF,298,38,170.52,blind,orlr,,,Wolfe model from MCS,"Wolfe et al., 2019"
OCBA-WBFS-HNTB-Huntington_Beach_fault-CFM5,4,Offshore Continental Borderland Area,OCBA,21,Wilmington Blind Fault System,WBFS,6,Huntington Beach,HNTB,1,Huntington Beach fault,HTBF,1,HRVD,CFM5,WOLF,295,41,169.41,blind,orlr,,,Wolfe model from MCS,"Wolfe et al., 2019"
WTRA-SGFZ-MULT-Southern_San_Gabriel_fault-CFM4,5,Western Transverse Ranges Area,WTRA,1,San Gabriel fault zone,SGFZ,0,Multiple sections,MULT,2,Southern San Gabriel fault,SSGF,1,UCSB,CFM4,,282,69,1424.43,surface,orlr,,89b-d,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
WTRA-SGFZ-PLMS-Northern_San_Gabriel_fault-CFM4,5,Western Transverse Ranges Area,WTRA,1,San Gabriel fault zone,SGFZ,1,Palomas,PLMS,3,Northern San Gabriel fault,NSGF,1,UCSB,CFM4,,318,59,813.26,surface,orlr,,89a,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
WTRA-SGFZ-BTJG-San_Gabriel_fault_splay-CFM4,5,Western Transverse Ranges Area,WTRA,1,San Gabriel fault zone,SGFZ,5,Big Tujunga,BTJG,1,San Gabriel fault splay,SGFS,1,UCSB,CFM4,,309,67,210.67,surface,orlr,,89e,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
WTRA-SGFZ-USGR-Weber_fault-CFM5,5,Western Transverse Ranges Area,WTRA,1,San Gabriel fault zone,SGFZ,6,Upper San Gabriel River,USGR,1,Weber fault,WBRF,1,UCSB,CFM5,,249,78,242.8,surface,llss,,89d,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2017"
WTRA-SGFZ-USGR-Weber_fault_NE_extension-CFM5,5,Western Transverse Ranges Area,WTRA,1,San Gabriel fault zone,SGFZ,6,Upper San Gabriel River,USGR,2,Weber fault-NE extension,WBRE,1,UCSB,CFM5,,262,90,60.97,surface,llss,,89d,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2017"
